pathway	sequence	100CHE6KO	101CHE6WT	102CHE6WT	103CHE6KO	104CHE6KO	20CMK6KO	21CMK6WT	22CMK6KO	23CMK6WT	24CMK6KO	26CMK6WT	30CMK6KO	32CMK6KO	33CMK6WT	34CMK6KO	36CMK6WT	81CHE6WT	82CHE6WT	84CHE6KO	86CHE6WT	87CHE6KO	88CHE6KO	99CHE6KO	9CMK6KO
ASPASN-PWY	5c5f6d5a2d45a21bc576e475985efa17	10.000375	16.57205	7.143125	24.858075	29.429675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.429675	36.00135	46.8589	22.572275	44.00165	35.144175000000004	21.14365	0.0
ASPASN-PWY	663baa27cddeac43b08f428e96650bf5	32.0012	8.286025	12.857625	10.000375	21.429375	80.860175	123.4332	153.14860000000002	249.437925	234.008775	106.2897	130.576325	141.433875	117.432975	96.57505	158.005925	8.0003	9.428925	7.714575	25.1438	21.429375	20.857925	32.286925000000004	63.716675
ASPASN-PWY	691eeed271e420c8e7a91d5ea0cf5431	30.572575	38.572875	29.14395	19.143575000000002	52.287675	1.428625	1.428625	0.0	3.4287	0.0	6.000225	0.0	0.0	0.0	0.0	1.71435	27.143875	19.4293	30.8583	50.2876	46.001725	32.57265	36.5728	7.143125
ASPASN-PWY	6d5af1db8934361889a6fb8d80c70836	88.0033	69.14545	53.430575000000005	61.14515	96.860775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.717125	47.430350000000004	54.8592	77.7172	72.0027	81.1459	110.004125	0.0
ASPASN-PWY	763af2e6cfd1d573893fa6d28aafc4b5	25.429525	31.429750000000002	26.000975	26.572425	40.57295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.858150000000002	14.857700000000001	13.429075000000001	29.429675	34.001275	20.572200000000002	30.28685	0.0
ASPASN-PWY	7e5d7cc681f5a0c25e0816a77d59ffb2	2.85725	7.428850000000001	4.857325	5.428775	7.143125	10.85755	13.7148	27.4296	8.857475	31.429750000000002	13.7148	24.286625	22.000825	10.85755	16.0006	15.714875000000001	12.857625	10.85755	14.000525	6.571675	6.8574	2.85725	10.85755	10.85755
ASPASN-PWY	86681c8e9c64b6683071cf185f9e3419	204.5791	199.721775	116.5758	165.72050000000002	273.72455	324.869325	516.01935	616.59455	530.87705	561.1639	297.439725	542.591775	154.2915	490.3041	178.578125	375.44265	249.1522	218.86535	198.578875	318.29765000000003	294.29675000000003	243.4377	331.44100000000003	243.4377
ASPASN-PWY	8726f3950f95ade7a06f46b7cf3de779	49.3321	73.77148899999999	23.999399999999998	0.0	17.3329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.893011	40.892311	58.225211	37.772389	18.6662	19.559511	93.77098899999999	0.0
ASPASN-PWY	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	18.572125	3.142975	22.286550000000002	5.428775	71.716975	38.8586	0.0	21.7151	4.5716	20.572200000000002	31.715475	18.2864	13.7148	29.14395	0.0	0.0	0.0	0.0	10.286100000000001
ASPASN-PWY	94be7094bb21b6425f166ebb9f64f64f	9.71465	14.571975	13.7148	21.7151	38.001425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.287150000000004	38.001425	56.859275000000004	28.00105	50.573325000000004	27.4296	16.857775	0.0
ASPASN-PWY	a895f151de7f3a3e9b84e15800425631	82.57452500000001	256.0096	97.71795	97.1465	133.7193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.717125	116.290075	99.146575	38.8586	48.287525	30.8583	149.434175	0.0
ASPASN-PWY	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	41.144400000000005	19.143575000000002	86.003225	27.143875	83.4317	25.71525	90.003375	80.860175	70.002625	81.431625	34.001275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.144325
ASPASN-PWY	b639d3575f66b7b6b5dd908999072997	38.287150000000004	14.571975	16.57205	20.286475	33.429825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.431175	66.85965	116.861525	25.1438	53.716300000000004	18.572125	24.286625	0.0
ASPASN-PWY	bac85f511e578b92b4a16264719bdb2d	16.0006	1.1429	18.000675	37.429975	25.71525	125.71900000000001	131.147775	100.5752	130.2906	121.71885	146.005475	132.00495	130.004875	106.2897	118.575875	84.00315	25.429525	10.571825	34.85845	10.000375	10.000375	2.5715250000000003	39.43005	76.86002500000001
ASPASN-PWY	c6f8879689d204423d60258f2759ebf1	7.714575	10.571825	2.000075	7.714575	3.4287	7.143125	14.28625	40.57295	3.4287	35.4299	28.5725	33.71555	31.429750000000002	14.28625	8.0003	14.857700000000001	16.0006	15.714875000000001	29.14395	2.5715250000000003	6.000225	6.000225	9.71465	14.857700000000001
ASPASN-PWY	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	48.0018	23.143725	67.716825	30.8583	38.572875	20.00075	5.7145	60.5737	18.85785	38.287150000000004	8.857475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.429075000000001
ASPASN-PWY	cfe4029cc35d2695cf0ce8c5ff332956	19.715025	68.00255	31.429750000000002	31.429750000000002	33.429825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.715175000000002	42.001575	29.715400000000002	13.429075000000001	16.857775	9.428925	42.85875	0.0
ASPASN-PWY	d307aef8086bbdb1c3e4f3d5511412dc	3.142975	19.715025	9.1432	7.428850000000001	14.000525	26.2867	12.00045	88.0033	4.00015	92.860625	50.85905	3.142975	2.5715250000000003	54.573475	0.57145	79.43155	44.287375000000004	30.572575	44.858825	13.429075000000001	10.85755	12.00045	19.143575000000002	44.858825
ASPASN-PWY	d6cecaaf52a711cc96417a5334067830	53.14485	76.28857500000001	4.857325	25.71525	45.14455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.28685	24.0009	21.7151	33.71555	34.572725	30.8583	57.71645	0.0
ASPASN-PWY	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	23.143725	27.4296	17.71495	22.286550000000002	26.2867	49.71615	28.00105	28.858225	46.573175	28.858225	27.4296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.286550000000002
ASPASN-PWY	de1be320837d0ac367b4ccef7f7ef44c	0.57145	0.0	0.0	0.0	0.0	44.858825	61.14515	18.2864	1.71435	21.7151	7.428850000000001	83.145975	58.002175	22.858	46.28745	3.7144250000000003	2.000075	0.0	0.857175	0.0	3.142975	3.142975	2.2858	11.143275000000001
ASPASN-PWY	e6380dc8bedb392a5c2139c21c26a7e4	326.8694	0.0	249.1522	294.8682	268.5815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.29510000000002	356.58480000000003	642.3098	569.1642	755.4569	252.5809	365.728	0.0
ASPASN-PWY	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	78.002925	22.572275	2.5715250000000003	87.43185	11.714725	0.0	147.4341	124.5761	0.0	160.863175	3.7144250000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.857325
ASPASN-PWY	f5b23f626e3f2d2d1213f83c6de3e385	19.143575000000002	11.714725	4.857325	3.7144250000000003	4.00015	26.2867	9.71465	19.715025	6.571675	28.286775000000002	42.001575	19.715025	34.85845	20.572200000000002	32.0012	35.715625	4.5716	4.857325	9.428925	13.429075000000001	16.286325	7.143125	33.429825	12.286175
ASPASN-PWY	ff33233ffebbe6e3720af8bba7e89f08	68.288275	61.430875	41.430125000000004	52.5734	94.28925	28.5725	54.573475	64.28812500000001	88.86047500000001	56.287825	31.144025	47.716075000000004	10.286100000000001	42.573025	13.7148	24.0009	58.85935	46.8589	51.4305	86.28895	84.5746	49.430425	84.860325	14.28625
BRANCHED-CHAIN-AA-SYN-PWY	20e568023c10eaac834f1c110aacea18	37.1436	738.5862000000001	328.57800000000003	205.7184	364.293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.42980000000001	34.2864	68.5728	4.2858	27.143400000000003	4.2858	294.2916	0.0
BRANCHED-CHAIN-AA-SYN-PWY	23fe12a325dfefcdb23447f43b6b896e	119.9988	0.0	128.8876	134.4431	138.8875	201.10909999999998	101.1101	588.883	556.6611	1045.5451	266.664	21.1109	55.555	315.5524	7.777699999999999	776.6589	198.8869	289.9971	533.328	232.2199	294.4415	141.1097	137.7764	753.3258
BRANCHED-CHAIN-AA-SYN-PWY	288c8176059111c4c7fdfb0cd5afce64	28.33305	24.99975	16.388725	19.166475	26.11085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.499825	30.833025	31.944125	23.333099999999998	26.6664	14.4443	46.11065	0.0
BRANCHED-CHAIN-AA-SYN-PWY	343635a5abc8d3b1dbd2b305eb0efe32	17.7776	6.944375	3.611075	7.22215	19.166475	6.944375	13.3332	7.22215	10.833225	15.555399999999999	21.66645	8.055475	6.388825	6.6666	6.11105	6.11105	23.333099999999998	15.277625	18.610924999999998	29.166375	30.833025	29.166375	22.222	3.611075
BRANCHED-CHAIN-AA-SYN-PWY	40c2346925c479d2f90d76aea73b0975	0.833325	5.277725	0.0	0.0	1.9444249999999998	18.610924999999998	9.9999	97.499025	6.388825	98.054575	42.77735	2.2222	2.77775	39.9996	2.499975	72.77705	8.611025	6.388825	7.777699999999999	1.388875	1.66665	1.9444249999999998	6.388825	39.166275
BRANCHED-CHAIN-AA-SYN-PWY	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	37.7774	44.721775	65.832675	42.77735	62.221599999999995	31.944125	58.8883	13.055425	44.99955	13.610975	30.833025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.944225
BRANCHED-CHAIN-AA-SYN-PWY	48634a509c9db2a42174d1920e5c3999	86.9065	96.4305	272.62449999999995	11.905	0.0	525.0105	111.907	202.385	94.0495	582.1545	411.91299999999995	4.762	0.0	248.81449999999998	2.381	129.7645	15.476499999999998	47.62	44.0485	198.81349999999998	292.863	13.0955	17.857499999999998	379.7695
BRANCHED-CHAIN-AA-SYN-PWY	5c5f6d5a2d45a21bc576e475985efa17	9.722125	16.11095	6.944375	24.166425	28.610825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.610825	34.99965	45.555099999999996	21.944225	42.77735	34.166325	20.55535	0.0
BRANCHED-CHAIN-AA-SYN-PWY	663baa27cddeac43b08f428e96650bf5	31.110799999999998	8.055475	12.499875	9.722125	20.833125	78.610325	119.9988	148.88739999999999	242.49757499999998	227.497725	103.3323	126.943175	137.498625	114.165525	93.88795	153.609575	7.777699999999999	9.166575	7.499925	24.4442	20.833125	20.277575	31.388575	61.943825
BRANCHED-CHAIN-AA-SYN-PWY	691eeed271e420c8e7a91d5ea0cf5431	29.721925	37.499625	28.33305	18.610924999999998	50.832825	1.388875	1.388875	0.0	3.3333	0.0	5.8332749999999995	0.0	0.0	0.0	0.0	1.66665	26.388625	18.8887	29.9997	48.8884	44.721775	31.666349999999998	35.5552	6.944375
BRANCHED-CHAIN-AA-SYN-PWY	6d5af1db8934361889a6fb8d80c70836	85.5547	67.22155	51.943925	59.44385	94.165725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.610375	46.11065	53.3328	75.5548	69.9993	78.8881	106.943375	0.0
BRANCHED-CHAIN-AA-SYN-PWY	749f091c6dfc58f7a48d89cf4c0f3049	107.14500000000001	0.0	10.000200000000001	78.57300000000001	32.857800000000005	20.000400000000003	131.43120000000002	30.000600000000002	27.143400000000003	247.14780000000002	155.7174	208.5756	52.858200000000004	22.8576	98.5734	18.5718	115.71660000000001	17.1432	14.286000000000001	38.5722	32.857800000000005	248.5764	187.1466	31.4292
BRANCHED-CHAIN-AA-SYN-PWY	763af2e6cfd1d573893fa6d28aafc4b5	24.721975	30.55525	25.277525	25.833075	39.44405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.11085	14.4443	13.055425	28.610825	33.055225	19.9998	29.44415	0.0
BRANCHED-CHAIN-AA-SYN-PWY	7e5d7cc681f5a0c25e0816a77d59ffb2	2.77775	7.22215	4.722175	5.277725	6.944375	10.55545	13.3332	26.6664	8.611025	30.55525	13.3332	23.610875	21.388675	10.55545	15.555399999999999	15.277625	12.499875	10.55545	13.610975	6.388825	6.6666	2.77775	10.55545	10.55545
BRANCHED-CHAIN-AA-SYN-PWY	86681c8e9c64b6683071cf185f9e3419	198.8869	194.164725	113.3322	161.1095	266.10845	315.830175	501.66165	599.43845	516.10595	545.5501	289.163775	527.494725	149.9985	476.6619	173.609375	364.99635	242.2198	212.77564999999998	193.05362499999998	309.44135	286.10825	236.6643	322.219	236.6643
BRANCHED-CHAIN-AA-SYN-PWY	8726f3950f95ade7a06f46b7cf3de779	49.3321	73.77148899999999	23.999399999999998	0.0	17.3329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.893011	40.892311	58.225211	37.772389	18.6662	19.559511	93.77098899999999	0.0
BRANCHED-CHAIN-AA-SYN-PWY	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	18.055374999999998	3.055525	21.66645	5.277725	69.721525	37.7774	0.0	21.1109	4.4444	19.9998	30.833025	17.7776	13.3332	28.33305	0.0	0.0	0.0	0.0	9.9999
BRANCHED-CHAIN-AA-SYN-PWY	9272935a83a4b015099938a373d42cc5	0.0	0.0	0.0	0.0	0.0	20.004	24.804000000000002	242.00399999999996	162.39600000000002	139.596	140.4	0.0	0.0	126.804	28.404	135.99599999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2039999999999997
BRANCHED-CHAIN-AA-SYN-PWY	94be7094bb21b6425f166ebb9f64f64f	9.44435	14.166525	13.3332	21.1109	36.944075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.221849999999996	36.944075	55.277225	27.22195	49.166174999999996	26.6664	16.388725	0.0
BRANCHED-CHAIN-AA-SYN-PWY	a895f151de7f3a3e9b84e15800425631	80.276975	248.88639999999998	94.99905	94.4435	129.99869999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.610375	113.054425	96.387925	37.7774	46.943975	29.9997	145.27632499999999	0.0
BRANCHED-CHAIN-AA-SYN-PWY	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	39.9996	18.610924999999998	83.610275	26.388625	81.1103	24.99975	87.49912499999999	78.610325	68.054875	79.165875	33.055225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.055175
BRANCHED-CHAIN-AA-SYN-PWY	b639d3575f66b7b6b5dd908999072997	37.221849999999996	14.166525	16.11095	19.722025	32.499674999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.499325	64.99934999999999	113.60997499999999	24.4442	52.2217	18.055374999999998	23.610875	0.0
BRANCHED-CHAIN-AA-SYN-PWY	b8083ad94a9a412e5d124d68d2da3343	66.66799999999999	0.0	0.0	461.91399999999993	12.50025	0.0	0.0	0.0	0.0	0.0	0.0	1579.7934999999998	8.928749999999999	19.048	117.26424999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.11925	1.7857499999999997
BRANCHED-CHAIN-AA-SYN-PWY	bac85f511e578b92b4a16264719bdb2d	15.555399999999999	1.1111	17.499825	36.388525	24.99975	122.221	127.498725	97.7768	126.66539999999999	118.33215	141.943025	128.33205	126.387625	103.3323	115.276625	81.66584999999999	24.721975	10.277675	33.88855	9.722125	9.722125	2.499975	38.33295	74.721475
BRANCHED-CHAIN-AA-SYN-PWY	c6f8879689d204423d60258f2759ebf1	7.499925	10.277675	1.9444249999999998	7.499925	3.3333	6.944375	13.88875	39.44405	3.3333	34.4441	27.7775	32.77745	30.55525	13.88875	7.777699999999999	14.4443	15.555399999999999	15.277625	28.33305	2.499975	5.8332749999999995	5.8332749999999995	9.44435	14.4443
BRANCHED-CHAIN-AA-SYN-PWY	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	46.666199999999996	22.499775	65.832675	29.9997	37.499625	19.44425	5.5555	58.8883	18.33315	37.221849999999996	8.611025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.055425
BRANCHED-CHAIN-AA-SYN-PWY	cfe4029cc35d2695cf0ce8c5ff332956	19.166475	66.11045	30.55525	30.55525	32.499674999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.055325	40.832924999999996	28.8886	13.055425	16.388725	9.166575	41.66625	0.0
BRANCHED-CHAIN-AA-SYN-PWY	d307aef8086bbdb1c3e4f3d5511412dc	3.055525	19.166475	8.8888	7.22215	13.610975	25.5553	11.666549999999999	85.5547	3.8888499999999997	90.276875	49.44395	3.055525	2.499975	53.055025	0.55555	77.22145	43.055125	29.721925	43.610675	13.055425	10.55545	11.666549999999999	18.610924999999998	43.610675
BRANCHED-CHAIN-AA-SYN-PWY	d6cecaaf52a711cc96417a5334067830	51.66615	74.165925	4.722175	24.99975	43.88845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.44415	23.333099999999998	21.1109	32.77745	33.610775	29.9997	56.110549999999996	0.0
BRANCHED-CHAIN-AA-SYN-PWY	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	22.499775	26.6664	17.22205	21.66645	25.5553	48.33285	27.22195	28.055274999999998	45.277325	28.055274999999998	26.6664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.66645
BRANCHED-CHAIN-AA-SYN-PWY	de1be320837d0ac367b4ccef7f7ef44c	0.55555	0.0	0.0	0.0	0.0	43.610675	59.44385	17.7776	1.66665	21.1109	7.22215	80.832525	56.388325	22.222	44.99955	3.611075	1.9444249999999998	0.0	0.833325	0.0	3.055525	3.055525	2.2222	10.833225
BRANCHED-CHAIN-AA-SYN-PWY	e6380dc8bedb392a5c2139c21c26a7e4	317.7746	0.0	242.2198	286.6638	261.1085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.33089999999999	346.6632	624.4381999999999	553.3278	734.4371	245.5531	355.552	0.0
BRANCHED-CHAIN-AA-SYN-PWY	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	75.83257499999999	21.944225	2.499975	84.99915	11.388774999999999	0.0	143.3319	121.1099	0.0	156.387325	3.611075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.722175
BRANCHED-CHAIN-AA-SYN-PWY	f5b23f626e3f2d2d1213f83c6de3e385	18.610924999999998	11.388774999999999	4.722175	3.611075	3.8888499999999997	25.5553	9.44435	19.166475	6.388825	27.499724999999998	40.832924999999996	19.166475	33.88855	19.9998	31.110799999999998	34.721875	4.4444	4.722175	9.166575	13.055425	15.833174999999999	6.944375	32.499674999999996	11.944325
BRANCHED-CHAIN-AA-SYN-PWY	ff33233ffebbe6e3720af8bba7e89f08	66.388225	59.721624999999996	40.277375	51.1106	91.66575	27.7775	53.055025	62.499375	86.388025	54.721675	30.277475	46.388425	9.9999	41.388475	13.3332	23.333099999999998	57.22165	45.555099999999996	49.9995	83.88804999999999	82.2214	48.055075	82.499175	13.88875
CALVIN-PWY	23fe12a325dfefcdb23447f43b6b896e	143.9964	0.0	154.6628	161.3293	166.6625	241.32729999999998	121.3303	706.649	667.9833	1254.6353	319.99199999999996	25.3327	66.66499999999999	378.6572	9.3331	931.9766999999999	238.6607	347.99129999999997	639.9839999999999	278.6597	353.3245	169.32909999999998	165.3292	903.9774
CALVIN-PWY	288c8176059111c4c7fdfb0cd5afce64	25.5	22.5	14.75	17.25	23.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.75	27.75	28.75	21.0	24.0	13.0	41.5	0.0
CALVIN-PWY	343635a5abc8d3b1dbd2b305eb0efe32	16.0	6.25	3.25	6.5	17.25	6.25	12.0	6.5	9.75	14.0	19.5	7.25	5.75	6.0	5.5	5.5	21.0	13.75	16.75	26.25	27.75	26.25	20.0	3.25
CALVIN-PWY	40c2346925c479d2f90d76aea73b0975	0.75	4.75	0.0	0.0	1.75	16.75	9.0	87.75	5.75	88.25	38.5	2.0	2.5	36.0	2.25	65.5	7.75	5.75	7.0	1.25	1.5	1.75	5.75	35.25
CALVIN-PWY	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	34.0	40.25	59.25	38.5	56.0	28.75	53.0	11.75	40.5	12.25	27.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.75
CALVIN-PWY	48634a509c9db2a42174d1920e5c3999	95.56429999999999	106.0371	299.78389999999996	13.091	0.0	577.3131	123.05539999999999	222.547	103.4189	640.1499	452.9486	5.2364	0.0	273.6019	2.6182	142.6919	17.0183	52.364	48.436699999999995	218.6197	322.0386	14.400099999999998	19.636499999999998	417.6029
CALVIN-PWY	5c5f6d5a2d45a21bc576e475985efa17	8.75	14.5	6.25	21.75	25.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.75	31.5	41.0	19.75	38.5	30.75	18.5	0.0
CALVIN-PWY	663baa27cddeac43b08f428e96650bf5	28.0	7.25	11.25	8.75	18.75	70.75	108.0	134.0	218.25	204.75	93.0	114.25	123.75	102.75	84.5	138.25	7.0	8.25	6.75	22.0	18.75	18.25	28.25	55.75
CALVIN-PWY	691eeed271e420c8e7a91d5ea0cf5431	26.75	33.75	25.5	16.75	45.75	1.25	1.25	0.0	3.0	0.0	5.25	0.0	0.0	0.0	0.0	1.5	23.75	17.0	27.0	44.0	40.25	28.5	32.0	6.25
CALVIN-PWY	6d5af1db8934361889a6fb8d80c70836	77.0	60.5	46.75	53.5	84.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.25	41.5	48.0	68.0	63.0	71.0	96.25	0.0
CALVIN-PWY	749f091c6dfc58f7a48d89cf4c0f3049	90.0	0.0	8.4	66.0	27.599999999999998	16.8	110.39999999999999	25.2	22.8	207.6	130.79999999999998	175.2	44.4	19.2	82.8	15.6	97.2	14.399999999999999	12.0	32.4	27.599999999999998	208.79999999999998	157.2	26.4
CALVIN-PWY	763af2e6cfd1d573893fa6d28aafc4b5	22.25	27.5	22.75	23.25	35.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5	13.0	11.75	25.75	29.75	18.0	26.5	0.0
CALVIN-PWY	7e5d7cc681f5a0c25e0816a77d59ffb2	2.5	6.5	4.25	4.75	6.25	9.5	12.0	24.0	7.75	27.5	12.0	21.25	19.25	9.5	14.0	13.75	11.25	9.5	12.25	5.75	6.0	2.5	9.5	9.5
CALVIN-PWY	86681c8e9c64b6683071cf185f9e3419	179.0	174.75	102.0	145.0	239.5	284.25	451.5	539.5	464.5	491.0	260.25	474.75	135.0	429.0	156.25	328.5	218.0	191.5	173.75	278.5	257.5	213.0	290.0	213.0
CALVIN-PWY	8726f3950f95ade7a06f46b7cf3de779	40.3633	60.359497	19.6362	0.0	14.1817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.549002999999999	33.457903	47.639603	30.905196999999998	15.2726	16.003503	76.72299699999999	0.0
CALVIN-PWY	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	16.25	2.75	19.5	4.75	62.75	34.0	0.0	19.0	4.0	18.0	27.75	16.0	12.0	25.5	0.0	0.0	0.0	0.0	9.0
CALVIN-PWY	94be7094bb21b6425f166ebb9f64f64f	8.5	12.75	12.0	19.0	33.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.5	33.25	49.75	24.5	44.25	24.0	14.75	0.0
CALVIN-PWY	a895f151de7f3a3e9b84e15800425631	72.25	224.0	85.5	85.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.25	101.75	86.75	34.0	42.25	27.0	130.75	0.0
CALVIN-PWY	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	36.0	16.75	75.25	23.75	73.0	22.5	78.75	70.75	61.25	71.25	29.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.25
CALVIN-PWY	b639d3575f66b7b6b5dd908999072997	33.5	12.75	14.5	17.75	29.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.75	58.5	102.25	22.0	47.0	16.25	21.25	0.0
CALVIN-PWY	b8083ad94a9a412e5d124d68d2da3343	69.5184	0.0	0.0	481.6632	13.0347	0.0	0.0	0.0	0.0	0.0	0.0	1647.3378	9.310500000000001	19.8624	122.2779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5519	1.8621
CALVIN-PWY	bac85f511e578b92b4a16264719bdb2d	14.0	1.0	15.75	32.75	22.5	110.0	114.75	88.0	114.0	106.5	127.75	115.5	113.75	93.0	103.75	73.5	22.25	9.25	30.5	8.75	8.75	2.25	34.5	67.25
CALVIN-PWY	c6f8879689d204423d60258f2759ebf1	6.75	9.25	1.75	6.75	3.0	6.25	12.5	35.5	3.0	31.0	25.0	29.5	27.5	12.5	7.0	13.0	14.0	13.75	25.5	2.25	5.25	5.25	8.5	13.0
CALVIN-PWY	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	42.0	20.25	59.25	27.0	33.75	17.5	5.0	53.0	16.5	33.5	7.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.75
CALVIN-PWY	cfe4029cc35d2695cf0ce8c5ff332956	17.25	59.5	27.5	27.5	29.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.75	36.75	26.0	11.75	14.75	8.25	37.5	0.0
CALVIN-PWY	d307aef8086bbdb1c3e4f3d5511412dc	2.75	17.25	8.0	6.5	12.25	23.0	10.5	77.0	3.5	81.25	44.5	2.75	2.25	47.75	0.5	69.5	38.75	26.75	39.25	11.75	9.5	10.5	16.75	39.25
CALVIN-PWY	d6cecaaf52a711cc96417a5334067830	46.5	66.75	4.25	22.5	39.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.5	21.0	19.0	29.5	30.25	27.0	50.5	0.0
CALVIN-PWY	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	20.25	24.0	15.5	19.5	23.0	43.5	24.5	25.25	40.75	25.25	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5
CALVIN-PWY	de1be320837d0ac367b4ccef7f7ef44c	0.5	0.0	0.0	0.0	0.0	39.25	53.5	16.0	1.5	19.0	6.5	72.75	50.75	20.0	40.5	3.25	1.75	0.0	0.75	0.0	2.75	2.75	2.0	9.75
CALVIN-PWY	e6380dc8bedb392a5c2139c21c26a7e4	286.0	0.0	218.0	258.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	312.0	562.0	498.0	661.0	221.0	320.0	0.0
CALVIN-PWY	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	68.25	19.75	2.25	76.5	10.25	0.0	129.0	109.0	0.0	140.75	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25
